"id","numero_serie","tension_r","corriente_r","potencia_a_r","potencia_r_r","tension_s","corriente_s","potencia_a_s","potencia_r_s","tension_t","corriente_t","potencia_a_t","potencia_r_t","temporal_placa","temporal_server","update"
5768,"28562F612CC4","219.1851807000","0.0018925150","0.0471658410","-0.0253145560","219.5660706000","0.0018723100","0.0163169040","-0.0658090790","221.8946838000","0.0283273090","1.2441638710","-2.4852974410","2025-12-30 06:51:02-03","2025-12-30 06:51:03-03",NULL
5771,"28562F612CC4","215.8096771000","0.0016464750","0.0500911920","-0.0533292110","215.9153595000","0.0016415280","0.0244865230","-0.0667530370","218.2407837000","0.0242311660","1.0665682550","-2.4489145280","2025-12-30 06:51:32-03","2025-12-30 06:51:33-03",NULL
5773,"28562F612CC4","218.4635925000","0.0020413630","0.1115300730","-0.0472313240","218.0547333000","0.0016530220","-0.0141554210","-0.1199461450","221.0271759000","0.0293028520","1.2716013190","-2.6079218390","2025-12-30 06:52:03-03","2025-12-30 06:52:04-03",NULL
5775,"28562F612CC4","219.3701630000","0.0015850690","0.0668577250","0.0207927470","219.6344147000","0.0018808920","-0.0469221060","-0.0910763220","221.7266846000","0.0274322930","1.0949466230","-2.6897242070","2025-12-30 06:52:33-03","2025-12-30 06:52:34-03",NULL
5776,"28562F612CC4","221.4165649000","0.0017645910","0.0813054070","0.0004717430","221.8558350000","0.0018466760","-0.0481500510","-0.0799443350","223.9245148000","0.0269810450","1.0517218110","-2.6660149100","2025-12-30 06:53:01-03","2025-12-30 06:53:02-03",NULL
5778,"28562F612CC4","220.7030640000","0.0015513150","-0.0292592700","0.0105675030","220.8708191000","0.0018951550","-0.0363743860","-0.0395641480","223.2081299000","0.0260798890","1.0799436570","-2.6375763420","2025-12-30 06:53:31-03","2025-12-30 06:53:32-03","2025-12-30 06:54:02-03"
5781,"28562F612CC4","221.9992371000","0.0017741990","0.0846957040","0.0612100700","221.9709930000","0.0020886280","-0.0307906250","-0.0964013560","224.1452942000","0.0258933160","1.1489360330","-2.6607863900","2025-12-30 06:54:32-03","2025-12-30 06:54:33-03",NULL
5783,"28562F612CC4","221.1470032000","0.1928336470","16.4811153400","0.4594579040","221.5302277000","0.4042334850","49.8194809000","-21.5412292500","223.6247253000","0.2829895320","8.9327583310","-28.4637374900","2025-12-30 06:55:02-03","2025-12-30 06:55:03-03",NULL
5786,"28562F612CC4","220.5608368000","0.3815802040","26.9440765400","-4.7823777200","220.5822906000","0.3935073610","51.3287277200","-19.2999610900","222.9784698000","0.5624263290","31.1833534200","-45.0604248000","2025-12-30 06:55:32-03","2025-12-30 06:55:33-03",NULL
5788,"28562F612CC4","220.0847931000","0.3718408050","25.7311039000","-5.1844692230","220.0180969000","0.3900036220","50.1883468600","-19.2663040200","222.6379852000","0.5477498770","28.3461093900","-44.8177604700","2025-12-30 06:56:03-03","2025-12-30 06:56:04-03",NULL
5790,"28562F612CC4","219.8678436000","0.3865368660","26.6430130000","-5.2910389900","219.9008331000","0.3867436050","51.1538620000","-18.6005077400","222.4337311000","0.5687896010","30.7030963900","-45.2720794700","2025-12-30 06:56:33-03","2025-12-30 06:56:34-03",NULL
5791,"28562F612CC4","218.0152588000","12.4600944500","424.8725281000","2678.4853520000","218.2038116000","23.6001224500","1997.7722170000","4744.9609380000","220.3405151000","26.1473121600","5538.4780270000","1554.1204830000","2025-12-30 06:57:01-03","2025-12-30 06:57:02-03",NULL
5793,"28562F612CC4","217.7685547000","12.4417791400","378.0730591000","2676.0556640000","218.0196228000","23.7581081400","1943.6759030000","4800.3671880000","219.8443451000","26.1407032000","5511.1596680000","1600.1424560000","2025-12-30 06:57:31-03","2025-12-30 06:57:32-03",NULL
5795,"28562F612CC4","219.3045959000","12.5394105900","358.9356689000","2718.6896970000","219.6078186000","24.0736141200","1914.4936520000","4926.1552730000","221.4718628000","26.5019474000","5618.3632810000","1669.3769530000","2025-12-30 06:58:01-03","2025-12-30 06:58:02-03",NULL
5797,"28562F612CC4","218.7549133000","12.5201578100","352.9065247000","2707.7338870000","219.0842896000","23.9988918300","1895.4147950000","4902.6054690000","221.0604095000","26.4458274800","5591.1845700000","1669.7164310000","2025-12-30 06:58:32-03","2025-12-30 06:58:33-03",NULL
5799,"28562F612CC4","218.9475555000","12.5539226500","345.1987305000","2721.4143070000","219.3662872000","23.8738746600","1890.2288820000","4883.4062500000","221.3186951000","26.3470706900","5562.2392580000","1725.6892090000","2025-12-30 06:59:02-03","2025-12-30 06:59:03-03",NULL
5801,"28562F612CC4","218.6506195000","12.4672603600","357.7802124000","2697.1870120000","218.9237976000","23.6506557500","1867.6999510000","4826.9946290000","220.7974091000","26.2731456800","5531.7431640000","1717.6546630000","2025-12-30 06:59:32-03","2025-12-30 06:59:33-03",NULL
5804,"28562F612CC4","217.8442535000","12.3844022800","346.4219055000","2669.9726560000","218.4054565000","23.5915775300","1848.0045170000","4807.5312500000","220.1212158000","26.1810016600","5498.2778320000","1696.2574460000","2025-12-30 07:00:02-03","2025-12-30 07:00:03-03",NULL
5806,"28562F612CC4","218.1607208000","12.3805837600","338.5533447000","2674.5593260000","218.6499176000","23.6706905400","1824.6009520000","4841.1269530000","220.4992218000","26.2537765500","5521.1997070000","1713.3140870000","2025-12-30 07:00:33-03","2025-12-30 07:00:34-03",NULL
5807,"28562F612CC4","218.6840515000","12.3757972700","335.4028320000","2680.0317380000","219.2287445000","23.7991695400","1812.1538090000","4890.5092770000","220.8689270000","26.4174671200","5566.2031250000","1720.0621340000","2025-12-30 07:01:01-03","2025-12-30 07:01:01-03",NULL
5809,"28562F612CC4","218.7332611000","12.4065752000","337.2133789000","2685.9362790000","219.3329620000","23.7811088600","1784.7294920000","4899.0341800000","220.8460541000","26.5708198500","5591.8862300000","1744.8189700000","2025-12-30 07:01:31-03","2025-12-30 07:01:32-03",NULL
5811,"28562F612CC4","218.4602356000","12.4104099300","331.9855042000","2685.1313480000","219.0297852000","23.6965560900","1810.3354490000","4862.3505860000","220.6302490000","26.3116703000","5525.0097660000","1750.6380620000","2025-12-30 07:02:01-03","2025-12-30 07:02:02-03",NULL
5813,"28562F612CC4","216.9605255000","12.2436056100","332.5137634000","2626.6599120000","217.7301788000","23.3433589900","1792.9760740000","4753.8994140000","219.2543793000","25.9223880800","5411.7158200000","1700.7055660000","2025-12-30 07:02:31-03","2025-12-30 07:02:32-03",NULL
5815,"28562F612CC4","218.1324921000","12.4258146300","334.7931213000","2679.8293460000","218.8838196000","23.6684360500","1890.2203370000","4816.6870120000","220.4798279000","26.2731952700","5500.6635740000","1779.4157710000","2025-12-30 07:03:02-03","2025-12-30 07:03:03-03",NULL
5818,"28562F612CC4","218.0608978000","12.4709167500","338.3609009000","2687.9401860000","218.8811188000","23.6616058300","1829.8903810000","4842.5175780000","220.4507751000","26.3086032900","5515.3393550000","1757.7648930000","2025-12-30 07:03:32-03","2025-12-30 07:03:33-03",NULL
5820,"28562F612CC4","217.4815369000","12.3898010300","320.2669373000","2668.5776370000","218.0756989000","23.4588851900","1808.0965580000","4782.7866210000","219.7504272000","25.9629764600","5414.7563480000","1762.0272220000","2025-12-30 07:04:02-03","2025-12-30 07:04:03-03",NULL
5822,"28562F612CC4","216.5383911000","12.4115667300","302.7690735000","2661.2810060000","217.7008667000","23.5313339200","1842.4561770000","4778.4057620000","219.0091705000","25.7927799200","5361.3764650000","1741.4018550000","2025-12-30 07:04:33-03","2025-12-30 07:04:34-03",NULL
5824,"28562F612CC4","217.1050262000","12.3620281200","314.0110779000","2655.5175780000","217.9408264000","23.4337558700","1812.0882570000","4773.1162110000","219.6228333000","25.8907146500","5398.7836910000","1747.6464840000","2025-12-30 07:05:03-03","2025-12-30 07:05:04-03",NULL
5825,"28562F612CC4","218.3341217000","12.4437971100","305.6684570000","2693.5114750000","219.1635437000","23.6509876300","1828.5086670000","4849.4077150000","220.5153656000","26.0437145200","5451.3515630000","1773.6531980000","2025-12-30 07:05:31-03","2025-12-30 07:05:32-03",NULL
5827,"28562F612CC4","216.8612518000","12.2395095800","305.5247192000","2630.8923340000","217.7295227000","23.3522071800","1783.0045170000","4760.5913090000","219.3682098000","25.7620563500","5372.8242190000","1720.7784420000","2025-12-30 07:06:01-03","2025-12-30 07:06:02-03",NULL
5829,"28562F612CC4","218.8772430000","12.4340429300","303.4845886000","2699.2646480000","219.5016632000","23.8121337900","1800.7652590000","4905.8613280000","221.1071320000","26.2629623400","5515.4008790000","1787.2821040000","2025-12-30 07:06:31-03","2025-12-30 07:06:32-03",NULL
5831,"28562F612CC4","218.7302399000","12.4352817500","290.2314453000","2696.9311520000","219.9364471000","23.9040451000","1836.6494140000","4918.3759770000","220.9235229000","26.1798019400","5492.4594730000","1777.2098390000","2025-12-30 07:07:02-03","2025-12-30 07:07:03-03",NULL
5833,"28562F612CC4","220.1907043000","12.6462078100","278.6575928000","2762.1513670000","221.1039886000","24.4777717600","1784.6800540000","5108.0449220000","222.5729980000","26.9207954400","5685.9526370000","1859.8664550000","2025-12-30 07:07:32-03","2025-12-30 07:07:33-03",NULL
5836,"28562F612CC4","220.2222595000","12.6433038700","270.1461792000","2765.5104980000","221.4401855000","24.4190654800","1826.7008060000","5085.9838870000","222.4360352000","26.7063217200","5632.0332030000","1863.4401860000","2025-12-30 07:08:02-03","2025-12-30 07:08:03-03",NULL
5838,"28562F612CC4","219.6663208000","12.5516252500","302.6671753000","2729.1850590000","220.3125458000","23.9389591200","1798.7434080000","4953.2202150000","221.8521576000","26.4555282600","5560.5805660000","1832.6324460000","2025-12-30 07:08:33-03","2025-12-30 07:08:34-03",NULL
5840,"28562F612CC4","219.6373749000","12.4640159600","315.4483032000","2712.7832030000","220.5916443000","23.4907150300","1776.4804690000","4864.9243160000","221.9754181000","26.3087005600","5528.5825200000","1848.1448970000","2025-12-30 07:09:03-03","2025-12-30 07:09:04-03",NULL
5841,"28562F612CC4","218.4839172000","12.4387531300","276.0268555000","2695.9975590000","219.4011078000","23.9266510000","1805.6323240000","4927.7109380000","220.7372894000","26.0804138200","5462.8789060000","1778.8513180000","2025-12-30 07:09:31-03","2025-12-30 07:09:32-03",NULL
5843,"28562F612CC4","218.5597687000","12.2526140200","297.4677429000","2654.3095700000","219.4274139000","23.6017398800","1825.8184810000","4844.9052730000","220.9046021000","25.7087612200","5409.3027340000","1697.2001950000","2025-12-30 07:10:01-03","2025-12-30 07:10:02-03",NULL
5845,"28562F612CC4","218.4049377000","12.3984661100","295.8485413000","2686.1914060000","219.5286560000","23.5353889500","1817.8306880000","4835.1909180000","220.9409485000","25.8803997000","5425.1728520000","1778.1756590000","2025-12-30 07:10:31-03","2025-12-30 07:10:32-03",NULL
5847,"28562F612CC4","218.4600220000","12.4679575000","288.8544312000","2697.3637700000","219.2131042000","23.7973575600","1799.0068360000","4893.0576170000","220.7179108000","26.1696777300","5472.6787110000","1807.0965580000","2025-12-30 07:11:02-03","2025-12-30 07:11:03-03",NULL
5849,"28562F612CC4","218.3289490000","12.3108577700","291.9635620000","2665.1196290000","218.7003784000","23.5996341700","1783.5461430000","4841.9096680000","220.5646667000","25.9621334100","5435.4570310000","1769.8588870000","2025-12-30 07:11:32-03","2025-12-30 07:11:33-03",NULL
5852,"28562F612CC4","218.3095551000","12.2737684200","291.4551697000","2655.4428710000","218.7100983000","23.5812110900","1774.2045900000","4840.6123050000","220.4000397000","25.9599933600","5433.2060550000","1757.8957520000","2025-12-30 07:12:02-03","2025-12-30 07:12:03-03",NULL
5854,"28562F612CC4","218.6975861000","12.3684139300","296.4349670000","2684.5271000000","219.0784760000","23.5731773400","1757.2681880000","4855.0302730000","221.0850220000","26.0993423500","5467.5180660000","1819.4305420000","2025-12-30 07:12:33-03","2025-12-30 07:12:34-03",NULL
5856,"28562F612CC4","218.5657349000","12.3848581300","305.4607544000","2682.5678710000","218.9614716000","23.5462474800","1785.7867430000","4835.1386720000","220.7229309000","26.1047248800","5460.5024410000","1810.1351320000","2025-12-30 07:13:03-03","2025-12-30 07:13:04-03",NULL
5857,"28562F612CC4","218.0639954000","12.2588872900","289.5166626000","2649.7463380000","218.4202118000","23.4254856100","1742.4343260000","4809.1127930000","220.3122406000","25.8695678700","5401.3388670000","1785.8881840000","2025-12-30 07:13:31-03","2025-12-30 07:13:32-03",NULL
5859,"28562F612CC4","219.2459717000","12.3302469300","304.3818665000","2678.2668460000","219.3617859000","23.5921039600","1733.8021240000","4873.9047850000","221.3491974000","26.2654876700","5508.5957030000","1818.9364010000","2025-12-30 07:14:01-03","2025-12-30 07:14:02-03",NULL
5861,"28562F612CC4","218.1367798000","12.4415750500","287.7370300000","2694.0197750000","219.2775574000","23.5679264100","1848.9747310000","4823.2470700000","220.8609161000","25.6666488600","5362.0073240000","1805.8582760000","2025-12-30 07:14:31-03","2025-12-30 07:14:32-03",NULL
5863,"28562F612CC4","218.0848541000","12.3465166100","309.2389221000","2668.4372560000","218.7638245000","23.5697574600","1770.0740970000","4840.3735350000","220.5331116000","26.1140823400","5461.7656250000","1784.4809570000","2025-12-30 07:15:02-03","2025-12-30 07:15:03-03",NULL
5865,"28562F612CC4","218.1240540000","12.3159780500","326.2095642000","2656.5407710000","218.7850952000","23.2538433100","1734.8337400000","4777.6049800000","220.7884674000","26.1822471600","5468.3217770000","1811.1680910000","2025-12-30 07:15:32-03","2025-12-30 07:15:33-03",NULL
5868,"28562F612CC4","218.6449127000","12.3903083800","323.4693298000","2681.5913090000","219.1512909000","23.4958686800","1746.1375730000","4839.6655270000","221.1403351000","26.3351326000","5510.8759770000","1826.4309080000","2025-12-30 07:16:02-03","2025-12-30 07:16:03-03",NULL
5870,"28562F612CC4","218.6900177000","12.3223552700","319.0262451000","2668.8505860000","219.3633881000","23.4112815900","1735.2336430000","4830.4526370000","220.9789124000","26.2796516400","5502.3784180000","1816.6790770000","2025-12-30 07:16:33-03","2025-12-30 07:16:33-03",NULL
5872,"28562F612CC4","217.9091339000","12.2202396400","316.4776611000","2636.4489750000","218.2231140000","23.2535285900","1736.4406740000","4764.6474610000","219.9657745000","26.0085868800","5419.6918950000","1782.8516850000","2025-12-30 07:17:03-03","2025-12-30 07:17:04-03",NULL
5873,"28562F612CC4","218.7870636000","12.3083839400","309.1635132000","2667.7519530000","219.5417480000","23.4427738200","1758.6307370000","4833.4794920000","220.9222412000","26.1250782000","5468.6796880000","1795.9489750000","2025-12-30 07:17:31-03","2025-12-30 07:17:32-03",NULL
5875,"28562F612CC4","219.5975342000","12.4592084900","295.8454285000","2712.3337400000","220.2194366000","23.7612838700","1772.4049070000","4920.9013670000","221.5961914000","26.3354950000","5525.9951170000","1841.7872310000","2025-12-30 07:18:01-03","2025-12-30 07:18:02-03",NULL
5877,"28562F612CC4","218.9421997000","12.3342590300","308.7422180000","2675.4772950000","219.4130707000","23.6493492100","1745.1701660000","4883.4072270000","221.0361633000","26.3504104600","5524.2763670000","1800.6534420000","2025-12-30 07:18:31-03","2025-12-30 07:18:32-03",NULL
5879,"28562F612CC4","218.2490845000","12.2616882300","305.3641357000","2651.1479490000","218.4004059000","23.4494304700","1734.3359380000","4815.6484380000","220.2523804000","26.1064624800","5448.6655270000","1792.2933350000","2025-12-30 07:19:01-03","2025-12-30 07:19:02-03",NULL
5881,"28562F612CC4","216.6068878000","12.1382322300","316.3163147000","2603.8859860000","217.0790863000","23.0887546500","1747.9251710000","4695.0258790000","218.9956665000","25.6983223000","5346.8349610000","1717.3427730000","2025-12-30 07:19:32-03","2025-12-30 07:19:33-03",NULL
5884,"28562F612CC4","217.5768890000","12.1642465600","305.8141479000","2622.1501460000","217.6834869000","23.2986602800","1735.5101320000","4763.4345700000","219.6777496000","25.8478908500","5391.5292970000","1743.9466550000","2025-12-30 07:20:02-03","2025-12-30 07:20:03-03",NULL
5886,"28562F612CC4","217.0152740000","12.1069250100","304.5383911000","2603.9191890000","217.3458405000","23.1445961000","1742.9692380000","4717.5629880000","219.3841705000","25.6120071400","5338.4360350000","1718.2707520000","2025-12-30 07:20:32-03","2025-12-30 07:20:33-03",NULL
5888,"28562F612CC4","218.0613708000","12.2567281700","297.8258667000","2649.5371090000","218.4830933000","23.4443645500","1767.6235350000","4806.1220700000","220.2720184000","25.8833236700","5409.9902340000","1766.0183110000","2025-12-30 07:21:03-03","2025-12-30 07:21:04-03",NULL
5890,"28562F612CC4","217.7443085000","12.2374277100","297.4200439000","2642.5739750000","218.3445587000","23.3260612500","1762.1896970000","4777.4843750000","219.9638672000","25.7254161800","5365.8251950000","1761.5223390000","2025-12-30 07:21:33-03","2025-12-30 07:21:34-03",NULL
5891,"28562F612CC4","217.9825897000","12.3547067600","296.9767761000","2671.2258300000","218.3041840000","23.6071300500","1774.8898930000","4837.1059570000","220.0249939000","26.0404605900","5429.0625000000","1797.0191650000","2025-12-30 07:22:01-03","2025-12-30 07:22:02-03",NULL
5893,"28562F612CC4","217.8092499000","12.2712478600","304.5817566000","2649.4106450000","218.3683624000","23.3302497900","1765.8258060000","4777.0463870000","220.1270447000","25.8676395400","5394.3989260000","1784.0573730000","2025-12-30 07:22:31-03","2025-12-30 07:22:32-03",NULL
