"id","numero_serie","tension_r","corriente_r","potencia_a_r","potencia_r_r","tension_s","corriente_s","potencia_a_s","potencia_r_s","tension_t","corriente_t","potencia_a_t","potencia_r_t","temporal_placa","temporal_server","update"
6028,"28562F60A8D8","219.8776398000","15.1064853700","596.5176392000","3263.9462890000","219.8699036000","15.7213153800","570.6400146000","3403.8842770000","222.0260620000","15.7444219600","706.0421143000","3421.4130860000","2025-12-30 07:56:02-03","2025-12-30 07:56:03-03",NULL
6030,"28562F60A8D8","219.4520416000","15.0562820400","584.7994385000","3248.0358890000","219.5401001000","15.6396846800","578.2384644000","3378.4140630000","221.6237946000","15.5936441400","692.3900146000","3383.1828610000","2025-12-30 07:56:33-03","2025-12-30 07:56:33-03",NULL
6032,"28562F60A8D8","219.0796204000","14.9960985200","594.2249146000","3227.1818850000","219.0818787000","15.5833635300","569.6569824000","3360.3466800000","221.2683716000","15.6106138200","697.4179077000","3380.6254880000","2025-12-30 07:57:03-03","2025-12-30 07:57:03-03",NULL
6033,"28562F60A8D8","218.1595612000","14.8539533600","587.8386841000","3182.9057620000","217.9434052000","15.3956031800","564.3748169000","3301.9152830000","220.3019104000","15.4328088800","684.4101563000","3327.9697270000","2025-12-30 07:57:31-03","2025-12-30 07:57:31-03",NULL
6035,"28562F60A8D8","218.5298767000","14.8939714400","582.7064819000","3198.2895510000","218.4806213000","15.4333639100","573.1209106000","3317.4125980000","220.7846832000","15.4299097100","685.2797241000","3334.9589840000","2025-12-30 07:58:01-03","2025-12-30 07:58:02-03",NULL
6037,"28562F60A8D8","221.1170044000","15.3727855700","590.8672485000","3343.0734860000","221.0651703000","15.9226884800","611.3839111000","3460.0351560000","223.1840363000","15.7837581600","705.8768921000","3448.3540040000","2025-12-30 07:58:31-03","2025-12-30 07:58:32-03",NULL
6039,"28562F60A8D8","220.3013000000","15.2578620900","598.1004639000","3303.8918460000","220.3196869000","15.7743492100","590.6778564000","3419.2409670000","222.3035736000","15.7433433500","695.1872559000","3427.6225590000","2025-12-30 07:59:02-03","2025-12-30 07:59:02-03",NULL
6042,"28562F60A8D8","222.9220428000","15.6929369000","613.9783325000","3439.1860350000","222.5317230000","16.2296657600","604.7060547000","3553.8605960000","224.7213593000","16.2092418700","718.9628906000","3567.9406740000","2025-12-30 07:59:32-03","2025-12-30 07:59:32-03",NULL
6044,"28562F60A8D8","221.9629364000","16.7266464200","1424.0928960000","3424.6396480000","222.0346680000","16.9568252600","1417.8701170000","3481.3015140000","224.3730316000","17.0768051100","1488.9078370000","3527.9255370000","2025-12-30 08:00:02-03","2025-12-30 08:00:03-03",NULL
6046,"28562F60A8D8","222.1250763000","15.5844736100","577.3532104000","3409.5285640000","222.1936340000","16.1625633200","591.2139282000","3536.4519040000","224.3214569000","16.0038375900","694.9234619000","3519.5976560000","2025-12-30 08:00:33-03","2025-12-30 08:00:33-03",NULL
6048,"28562F60A8D8","220.7548065000","15.3846674000","583.4508667000","3341.8186040000","220.9712830000","15.9104785900","593.1942139000","3459.3120120000","222.8428497000","15.7864360800","691.1203613000","3446.7641600000","2025-12-30 08:01:03-03","2025-12-30 08:01:03-03",NULL
6049,"28562F60A8D8","221.7107697000","15.5139417600","580.9107056000","3386.4201660000","222.0683441000","16.0741272000","597.8019409000","3513.3618160000","223.9641418000","15.9179201100","696.4223633000","3493.9606930000","2025-12-30 08:01:31-03","2025-12-30 08:01:31-03",NULL
6051,"28562F60A8D8","221.9939117000","15.5047054300","571.1171875000","3390.8935550000","222.1346893000","16.1487674700","588.6724243000","3533.3835450000","224.3195953000","15.9653215400","705.6976929000","3509.0000000000","2025-12-30 08:02:01-03","2025-12-30 08:02:02-03",NULL
6053,"28562F60A8D8","220.9129639000","16.3853969600","1369.9007570000","3347.3212890000","221.0675964000","16.7846012100","1382.0782470000","3438.0600590000","223.4424591000","16.7897167200","1469.3997800000","3449.4990230000","2025-12-30 08:02:31-03","2025-12-30 08:02:32-03",NULL
6055,"28562F60A8D8","220.1694794000","15.2071285200","571.1239624000","3295.1416020000","220.3379211000","15.8783474000","583.6369629000","3443.6276860000","222.6983490000","15.7087516800","700.3176270000","3424.9892580000","2025-12-30 08:03:02-03","2025-12-30 08:03:02-03",NULL
6057,"28562F60A8D8","220.2407227000","15.2331466700","572.9684448000","3301.7712400000","220.1787109000","15.9287109400","579.2072754000","3453.3137210000","222.8841553000","15.7642269100","707.1812744000","3439.1811520000","2025-12-30 08:03:32-03","2025-12-30 08:03:32-03",NULL
6060,"28562F60A8D8","219.6104889000","15.0368089700","569.5664673000","3249.3576660000","219.5496063000","15.6974268000","562.4839478000","3395.0720210000","221.9246368000","15.6078968000","692.4151001000","3391.9411620000","2025-12-30 08:04:02-03","2025-12-30 08:04:03-03",NULL
6062,"28562F60A8D8","219.5068817000","15.0827865600","677.7326050000","3231.7060550000","219.5059814000","15.7243919400","669.4307251000","3376.0170900000","222.0916290000","15.6743097300","802.0781250000","3382.7121580000","2025-12-30 08:04:32-03","2025-12-30 08:04:33-03",NULL
6064,"28562F60A8D8","218.2292175000","14.8858289700","570.8258667000","3194.7180180000","218.2518005000","15.4460439700","564.2055664000","3318.7119140000","220.5728760000","15.3759908700","673.7457886000","3322.0588380000","2025-12-30 08:05:03-03","2025-12-30 08:05:03-03",NULL
6066,"28562F60A8D8","217.8533630000","14.8523168600","555.5252686000","3184.4899900000","217.8259277000","15.4557952900","560.9711304000","3314.6137700000","220.1259155000","15.3233070400","670.6136475000","3303.6953130000","2025-12-30 08:05:33-03","2025-12-30 08:05:34-03",NULL
6067,"28562F60A8D8","217.8741455000","14.8546352400","563.9014282000","3183.7019040000","217.7519684000","15.3780145600","570.9312134000","3294.6472170000","219.9766235000","15.2702360200","665.9866333000","3290.5295410000","2025-12-30 08:06:01-03","2025-12-30 08:06:01-03",NULL
6069,"28562F60A8D8","217.9995270000","14.8350400900","562.4689331000","3181.5178220000","218.0008392000","15.3885135700","560.9291382000","3302.4763180000","220.3761139000","15.3189973800","656.6071777000","3307.8820800000","2025-12-30 08:06:31-03","2025-12-30 08:06:32-03",NULL
6071,"28562F60A8D8","219.9184875000","15.0538425400","584.5853271000","3255.0891110000","219.5940704000","15.6039381000","562.1666870000","3375.1308590000","221.9167328000","15.6336603200","683.4235229000","3399.3679200000","2025-12-30 08:07:01-03","2025-12-30 08:07:02-03",NULL
6073,"28562F60A8D8","221.1660004000","15.3853416400","596.8720703000","3346.2482910000","220.7547150000","15.8998832700","581.7684326000","3456.2312010000","223.1839142000","15.9071865100","696.0748901000","3479.2971190000","2025-12-30 08:07:32-03","2025-12-30 08:07:32-03",NULL
6076,"28562F60A8D8","219.7731781000","19.5523185700","2750.5708010000","3298.4274900000","219.3547821000","19.7010784100","2758.5932620000","3321.9421390000","221.7392426000","19.8278007500","2829.2490230000","3364.2578130000","2025-12-30 08:08:02-03","2025-12-30 08:08:03-03",NULL
6078,"28562F60A8D8","219.8988495000","22.2480430600","3441.2561040000","3475.1350100000","220.0147095000","22.4435119600","3452.6481930000","3526.5034180000","222.3601837000","22.6553020500","3554.3701170000","3568.7985840000","2025-12-30 08:08:32-03","2025-12-30 08:08:33-03",NULL
6080,"28562F60A8D8","221.6505585000","15.5177631400","599.9415283000","3383.5590820000","221.4078674000","15.9792757000","578.0861206000","3485.4509280000","223.4786224000","16.0473632800","689.5698242000","3517.5351560000","2025-12-30 08:09:02-03","2025-12-30 08:09:03-03",NULL
6082,"28562F60A8D8","219.0481262000","18.3022422800","2361.0104980000","3237.4990230000","218.8778229000","18.3236370100","2301.6672360000","3279.8706050000","221.1341248000","18.7471351600","2411.3518070000","3370.9523930000","2025-12-30 08:09:33-03","2025-12-30 08:09:33-03",NULL
6084,"28562F60A8D8","220.2350159000","15.1025514600","593.7999268000","3269.6149900000","219.9573517000","15.5453386300","571.7052612000","3366.9545900000","222.0945740000","15.5948457700","677.5895386000","3395.0271000000","2025-12-30 08:10:03-03","2025-12-30 08:10:04-03",NULL
6085,"28562F60A8D8","220.6452179000","15.3411445600","624.4725952000","3323.3554690000","220.5854950000","15.6369190200","598.1836548000","3391.9353030000","222.6364288000","15.7569522900","678.4636230000","3439.9812010000","2025-12-30 08:10:31-03","2025-12-30 08:10:32-03",NULL
6087,"28562F60A8D8","220.2560120000","15.1611852600","678.3863525000","3261.4746090000","219.9601288000","15.6112051000","663.2203979000","3360.2128910000","222.5176849000","15.6482515300","772.4124756000","3390.9370120000","2025-12-30 08:11:01-03","2025-12-30 08:11:02-03",NULL
6089,"28562F60A8D8","219.9188385000","15.1112957000","601.5578613000","3264.4831540000","219.2727356000","15.4882917400","572.6813354000","3339.2023930000","221.8807068000","15.6149988200","669.9178467000","3397.4777830000","2025-12-30 08:11:31-03","2025-12-30 08:11:32-03",NULL
6092,"28562F60A8D8","219.8286896000","15.2135152800","586.4179688000","3289.0129390000","220.0984955000","15.6447629900","580.9667358000","3388.7614750000","222.1149445000","15.6176519400","676.9948120000","3400.1547850000","2025-12-30 08:12:02-03","2025-12-30 08:12:02-03",NULL
6094,"28562F60A8D8","218.3831329000","15.0315780600","576.5452881000","3228.2307130000","218.4615784000","15.4313716900","575.4185181000","3316.5195310000","220.7054596000","15.3747835200","658.5455933000","3326.7573240000","2025-12-30 08:12:32-03","2025-12-30 08:12:33-03",NULL
6096,"28562F60A8D8","220.0660706000","15.3070507000","574.6898804000","3314.7023930000","220.3501892000","15.7525043500","600.8599854000","3411.7163090000","222.2257996000","15.6057500800","675.0499268000","3398.6757810000","2025-12-30 08:13:02-03","2025-12-30 08:13:03-03",NULL
6098,"28562F60A8D8","220.2893372000","15.2776565600","573.4455566000","3312.4135740000","220.5486450000","15.7789325700","603.3488159000","3421.5905760000","222.6451263000","15.6090707800","687.3662720000","3404.3378910000","2025-12-30 08:13:32-03","2025-12-30 08:13:33-03",NULL
6100,"28562F60A8D8","220.6058655000","15.3014631300","578.3941650000","3322.0957030000","221.4551697000","15.9162225700","593.8986206000","3468.2065430000","223.0400848000","15.7502431900","699.1562500000","3439.7580570000","2025-12-30 08:14:03-03","2025-12-30 08:14:04-03",NULL
6101,"28562F60A8D8","219.9602356000","15.2038908000","564.1652832000","3292.6228030000","220.5558472000","15.7682075500","598.6331177000","3420.1708980000","222.3607178000","15.5384445200","684.7673950000","3384.2482910000","2025-12-30 08:14:31-03","2025-12-30 08:14:31-03",NULL
6103,"28562F60A8D8","220.1095734000","15.1124057800","570.8452148000","3273.3476560000","220.2898560000","15.7697200800","588.8665771000","3417.9694820000","222.6995697000","15.6082992600","705.5155029000","3401.2009280000","2025-12-30 08:15:01-03","2025-12-30 08:15:02-03",NULL
6105,"28562F60A8D8","220.7871246000","15.2319221500","572.0096436000","3310.4326170000","220.7514954000","15.9144983300","584.0953369000","3458.5244140000","223.1983795000","15.7403154400","713.3475952000","3437.5192870000","2025-12-30 08:15:31-03","2025-12-30 08:15:32-03",NULL
6108,"28562F60A8D8","219.5581207000","15.1607818600","576.4604492000","3274.5551760000","219.7075348000","15.6883230200","587.5256348000","3390.4716800000","221.9718628000","15.5790405300","681.9866333000","3387.8430180000","2025-12-30 08:16:01-03","2025-12-30 08:16:02-03",NULL
6110,"28562F60A8D8","219.6617279000","15.0313310600","581.3328247000","3246.9528810000","219.3771820000","15.5440549900","574.2185059000","3355.9833980000","221.5904083000","15.4937553400","680.7833862000","3362.8400880000","2025-12-30 08:16:32-03","2025-12-30 08:16:32-03",NULL
6112,"28562F60A8D8","220.0357361000","15.1821012500","586.8049316000","3284.6896970000","220.2473907000","15.6712617900","589.5211182000","3394.1254880000","222.1706085000","15.6075630200","678.3327637000","3397.5180660000","2025-12-30 08:17:02-03","2025-12-30 08:17:03-03",NULL
6114,"28562F60A8D8","220.3413544000","15.2680234900","588.2560425000","3308.6457520000","220.5898438000","15.8324461000","583.4382935000","3437.2648930000","222.7667236000","15.7902422000","692.3237915000","3446.0415040000","2025-12-30 08:17:32-03","2025-12-30 08:17:33-03",NULL
6116,"28562F60A8D8","218.8553925000","14.9481449100","580.9526367000","3215.3522950000","218.8887939000","15.4754352600","575.2180176000","3331.1933590000","220.8668976000","15.4159622200","673.8695068000","3334.3222660000","2025-12-30 08:18:03-03","2025-12-30 08:18:03-03",NULL
6118,"28562F60A8D8","217.8027802000","14.6801595700","577.5698242000","3140.9907230000","217.2943878000","15.1465311100","560.0305786000","3237.2124020000","219.5682220000","15.1565332400","660.8694458000","3259.0217290000","2025-12-30 08:18:33-03","2025-12-30 08:18:34-03",NULL
6119,"28562F60A8D8","221.9462433000","15.4645137800","597.8727417000","3375.8015140000","221.6320190000","15.9478950500","591.9952393000","3478.2609860000","223.6148529000","15.9060821500","691.1829224000","3486.1616210000","2025-12-30 08:19:01-03","2025-12-30 08:19:02-03",NULL
6121,"28562F60A8D8","219.4913483000","15.1572322800","590.5596313000","3270.1889650000","219.2737579000","15.5418052700","584.0211792000","3351.2949220000","221.8341980000","15.5584030200","665.4439087000","3384.1435550000","2025-12-30 08:19:31-03","2025-12-30 08:19:32-03",NULL
6123,"28562F60A8D8","221.1327667000","15.3786582900","594.9065552000","3344.0463870000","221.0565643000","15.8686780900","587.3482056000","3450.9975590000","222.9324188000","15.8367357300","685.6746826000","3460.1398930000","2025-12-30 08:20:01-03","2025-12-30 08:20:02-03",NULL
